".chain",".iteration",".draw","b_Intercept","sd_author_year__Intercept"
1,1926,1926,-1.4554766726769,1.04445861758762
1,1927,1927,-0.901000977195651,0.649868718202998
1,1928,1928,-1.94485965266908,1.41382359026226
1,1929,1929,-1.89147634363677,1.7584151301462
1,1930,1930,-1.4673313363057,1.32275597744732
1,1931,1931,-2.45101314908707,1.81309091700657
1,1932,1932,-1.03508420248829,1.99381474535895
1,1933,1933,-1.18278914774711,1.7640098726404
1,1934,1934,-0.830454684864506,2.14045838758544
1,1935,1935,-1.47153345780717,1.25200710498382
1,1936,1936,-1.46323767411185,1.27019674072184
1,1937,1937,-1.43678498323119,1.37392345281568
1,1938,1938,-0.754254141425837,1.6951871010458
1,1939,1939,-0.457688030277397,1.7603006994321
1,1940,1940,-0.0141710112646807,2.3734660174681
1,1941,1941,-1.48773998495441,1.76739799566111
1,1942,1942,-1.30223611461968,1.55427784602591
1,1943,1943,-1.41452474913482,1.86788249471268
1,1944,1944,-1.73482812762202,2.18458098810564
1,1945,1945,-1.37454641709801,2.41923546795742
1,1946,1946,-1.25179410508514,0.7113984583135
1,1947,1947,-2.13304747190728,1.39607317113528
1,1948,1948,-2.47048859023143,1.78589566421836
1,1949,1949,-1.8190724634829,1.11047213433307
1,1950,1950,-2.01662629714225,1.11377542306165
1,1951,1951,-1.59328716125748,1.25114031971365
1,1952,1952,-1.7017613181197,0.920754875107905
1,1953,1953,-1.45011034637426,1.33491526091724
1,1954,1954,-2.17236675187654,1.538229566315
1,1955,1955,-1.01698208275215,0.69582260888003
1,1956,1956,-1.61247834930926,0.867193521890176
1,1957,1957,-1.638721369197,0.781317840323898
1,1958,1958,-2.79087410214882,1.79235211564264
1,1959,1959,-2.58300513903075,1.73092102796755
1,1960,1960,-2.56200039244951,1.67712995217981
1,1961,1961,-2.47044852727661,2.07597009027841
1,1962,1962,-0.833223160955269,1.52369714960113
1,1963,1963,-1.01162114861204,2.56732277714894
1,1964,1964,-1.77267550597335,2.98006462039451
1,1965,1965,-1.86277490329248,3.00827987912251
1,1966,1966,-2.13273745224837,3.11980800588409
1,1967,1967,-1.46259355928773,0.928071202881152
1,1968,1968,-0.714315314966074,0.449985859700615
1,1969,1969,-0.960563434155672,0.572661663277003
1,1970,1970,-1.22998490906906,0.860452941956373
1,1971,1971,-0.851654280837603,0.847404229834553
1,1972,1972,-1.0233844439844,1.49704916998709
1,1973,1973,-0.746857764682414,1.60073854916161
1,1974,1974,-1.59523491101776,1.48100550549707
1,1975,1975,-1.43311199365482,1.44935607642613
1,1976,1976,-1.51816543503273,1.36766003339447
1,1977,1977,-1.39580081348611,1.7156949104441
1,1978,1978,-1.8198193937926,1.47811146509785
1,1979,1979,-0.50860467079042,2.96595720378824
1,1980,1980,-1.64632329970048,2.09906790025359
1,1981,1981,-1.57172551048487,2.35188661705545
1,1982,1982,-1.18358686330433,2.22237268020562
1,1983,1983,-1.15862884336162,2.16324173676159
1,1984,1984,-1.5537339375417,1.22891631001404
1,1985,1985,-1.1943676004623,0.917650216196722
1,1986,1986,0.203896759060562,1.22919986945266
1,1987,1987,-0.59432423260329,1.52022980718401
1,1988,1988,-1.4124287760338,2.41777644111543
1,1989,1989,-1.90890987508239,2.45246354125645
1,1990,1990,-1.00874093977619,1.7477292327432
1,1991,1991,-1.49972171932989,1.17678679962518
1,1992,1992,-0.860918035552292,0.753547147858258
1,1993,1993,-1.04857180563136,1.24168671198378
1,1994,1994,-1.41958926054363,1.21710744559253
1,1995,1995,-1.58307737706686,1.60384962781608
1,1996,1996,-1.04795930300544,1.36354179088813
1,1997,1997,-1.18144724600586,1.39154665718918
1,1998,1998,-1.27401521386528,1.06173712527018
1,1999,1999,-1.12262923196334,0.958273273712445
1,2000,2000,-0.649306586847899,1.66492008138208
2,1,2001,-1.410908671765,1.04911007271544
2,2,2002,-1.40953092041431,0.892474946284434
2,3,2003,-1.34115265867851,0.854829013543448
2,4,2004,-1.1261742831327,1.0715984994694
2,5,2005,-1.84396820091382,2.78686097955325
2,6,2006,-1.4252282522229,1.99716412177194
2,7,2007,-1.33093341253335,1.25284786661521
2,8,2008,-1.12308123688117,0.989490365534595
2,9,2009,-1.22849658045115,1.04630847930474
2,10,2010,-1.75061135030167,1.66514297586692
2,11,2011,-1.21619066623261,0.928617744496797
2,12,2012,-1.11686909752439,1.40291760513299
2,13,2013,-1.00422217597068,1.44371017913796
2,14,2014,-1.03810396681847,1.32954973318922
2,15,2015,-0.00243600874902846,1.51209761612085
2,16,2016,-1.89228149752914,1.38063612062752
2,17,2017,-0.733739214428715,1.57417803526041
2,18,2018,-0.812689275281114,1.9959404643766
2,19,2019,-1.413222062317,1.89974981325986
2,20,2020,-0.895176271174665,1.56974555483072
2,21,2021,-1.12991272714064,0.838752618412551
2,22,2022,-0.902570908187682,0.869213943694705
2,23,2023,-0.81673551604786,1.23596418681855
2,24,2024,-0.908598160124677,1.2205140346115
2,25,2025,-1.8505521725058,2.66622955712977
2,26,2026,-0.993598372504253,1.37757220286894
2,27,2027,-2.05410013866606,1.58587410380669
2,28,2028,-1.43559666803578,1.29075897434763
2,29,2029,-1.55048860342715,1.44979160084893
2,30,2030,-0.878939651894739,1.75229649622337
2,31,2031,-0.860432374034946,2.0033928735495
2,32,2032,-1.21547031199603,2.39773836122847
2,33,2033,-0.992503800479789,2.1038117280505
2,34,2034,-0.672365042427971,1.60066303747477
2,35,2035,-1.79471508084222,2.26901177963473
2,36,2036,-1.48170520430204,1.75075891632571
2,37,2037,-1.03620063815988,1.2057366655268
2,38,2038,-0.809243552129086,0.915749458329819
2,39,2039,-0.939584555153376,1.06834454775267
2,40,2040,-0.724611275848092,0.600707148022674
2,41,2041,-1.30988327685437,1.52098797527751
2,42,2042,-1.19034117240198,1.22658872050732
2,43,2043,-1.06224940679813,0.629235018338095
2,44,2044,-1.44346912206848,1.09173604856366
2,45,2045,-0.882509064641484,1.42805327928999
2,46,2046,-1.13482935251257,1.59981394998242
2,47,2047,-2.00211351973326,1.70462017839661
2,48,2048,-2.01729414425594,0.960171898901677
2,49,2049,-1.23316237492366,1.90348073100438
2,50,2050,-1.66526386942446,1.70734156397484
2,51,2051,-0.843927584955832,0.914976557254355
2,52,2052,-1.08957264207666,1.30037386455283
2,53,2053,-1.35217316317968,2.05107511571088
2,54,2054,-0.886603768983053,1.7989061086482
2,55,2055,-1.28093988511665,1.27078956805435
2,56,2056,-0.994984176206662,1.06398013485462
2,57,2057,-1.01514434384495,2.28276699654259
2,58,2058,-1.35826058025095,3.83758470999199
2,59,2059,-1.64923046379151,2.6321694489995
2,60,2060,-0.893230379925344,1.49074783586871
2,61,2061,-0.686087755027767,1.70252175492298
2,62,2062,-0.196607984597289,0.956665458602657
2,63,2063,-0.909578489401663,1.20008657142597
2,64,2064,-1.25013704065924,1.47208725403181
2,65,2065,-1.38527085366107,1.10337003174161
2,66,2066,-1.64669912890324,1.27673571370817
2,67,2067,-1.55935191360457,1.22246808932029
2,68,2068,-0.898850066377627,1.97318783954414
2,69,2069,-0.793627225918847,1.87012504189888
2,70,2070,-2.57466352874053,1.57695099363392
2,71,2071,-2.81669210210395,1.51684868347218
2,72,2072,-1.86485937957378,1.46828326841637
2,73,2073,-1.68944324490037,1.90316757449042
2,74,2074,-1.2802915867099,1.26570721477703
2,75,2075,-1.45429680005904,1.83597541033984
2,76,2076,-1.54922945716285,1.96054740966449
2,77,2077,-1.36684212230809,1.10373704049676
2,78,2078,-1.68817288193784,2.51942106510826
2,79,2079,-1.5024610354986,2.43526437833016
2,80,2080,-1.38612281800636,3.21811804115896
2,81,2081,-1.46813601626364,3.40538635454698
2,82,2082,-1.13908127754161,2.07137119135658
2,83,2083,-0.0405695629742389,1.48252278110904
2,84,2084,-0.728630604075175,2.40019094969791
2,85,2085,-0.921207642835314,1.61184884521927
2,86,2086,-1.39164290663553,2.00061330263949
2,87,2087,-0.998659066014748,1.55606865039386
2,88,2088,-1.25139893075971,1.64995829331305
2,89,2089,-1.67313620693719,1.92192896425103
2,90,2090,-1.45796049547861,2.12902169825607
2,91,2091,-1.24515839517809,1.78684882521462
2,92,2092,-1.27745645712859,1.10166731439495
2,93,2093,-1.46544869804416,1.64797415257589
2,94,2094,-1.03008983800381,1.98044746622564
2,95,2095,-0.773279494070256,1.79016626675369
2,96,2096,-1.6159894161463,1.0012015521601
2,97,2097,-1.3822920470842,0.981760850929774
2,98,2098,-0.112026722509625,1.04537468467365
2,99,2099,-1.01355789511532,2.74338101198968
2,100,2100,-0.599223059394924,3.15061957383061
2,101,2101,-1.4454952713911,1.28631603780634
2,102,2102,-0.893671969905311,1.58740222150777
2,103,2103,-1.72728174865045,1.89218352905353
2,104,2104,-1.15347445601576,2.44551419571448
2,105,2105,-1.4073675761874,1.89085889053015
2,106,2106,-1.03797704325698,0.93698150514395
2,107,2107,-1.78067421076646,1.3094594809071
2,108,2108,-1.39286444668974,1.84706109607162
2,109,2109,-1.67591157557627,1.04313886283422
2,110,2110,-1.32426334130756,1.06387492307446
2,111,2111,-1.08631827554304,1.02712863365567
2,112,2112,-1.07486840676882,1.24996186534422
2,113,2113,-1.38023998016656,1.30314580460855
2,114,2114,-1.42323580426628,0.97428735120069
2,115,2115,-1.37487755714286,1.06393872684651
2,116,2116,-2.08041506072015,1.44003102154349
2,117,2117,-2.14545865514942,1.35680800197487
2,118,2118,-2.52073429271567,1.5700898783584
2,119,2119,-2.65678435199542,2.40065996624221
2,120,2120,-1.40335226455259,1.28614175272027
2,121,2121,-1.23628895957828,1.27679305276166
2,122,2122,-1.99489490590778,1.07501715355182
2,123,2123,-0.454125842229096,0.73944757352525
2,124,2124,-0.831183007928318,1.11970456334653
2,125,2125,-1.41654295798579,0.676330137635935
2,126,2126,-1.71084645685799,1.23966080153552
2,127,2127,-1.30482191121342,2.73496240898501
2,128,2128,-1.26813363991454,1.21689376397722
2,129,2129,-1.30374376038857,1.26848468678292
2,130,2130,-1.55000280888309,1.38285877854231
2,131,2131,-1.47500838899727,1.27963870846773
2,132,2132,-1.53288117910826,1.46396079166491
2,133,2133,-1.21437261122653,1.06522159011509
2,134,2134,-1.67427819735765,1.77311457786802
2,135,2135,-1.67311043114093,1.76394033351629
2,136,2136,-1.54259198110643,1.63837206546956
2,137,2137,-2.27967595627089,1.76248895650364
2,138,2138,-1.21282739640209,1.67853828504572
2,139,2139,-1.35879774873347,1.07429144330635
2,140,2140,-0.351756023065141,1.51635233226084
2,141,2141,-2.18799241741003,2.01428900188163
2,142,2142,-1.40252429063272,1.66507904828131
2,143,2143,-2.15981355051787,2.06649533817291
2,144,2144,-0.765285240113097,1.21697676756215
2,145,2145,-0.608143416229025,1.25089457385171
2,146,2146,-0.680110983120497,1.15706975145001
2,147,2147,-1.36537293926495,1.47471804967698
2,148,2148,-1.34544320615663,1.50434079110137
2,149,2149,-1.69037485807787,1.84854052394333
2,150,2150,-0.698182173706336,1.24774892849961
2,151,2151,-0.573328675221941,1.39643911990513
2,152,2152,-0.811415088432788,0.601058848545427
2,153,2153,-2.58439892903442,1.41579525659245
2,154,2154,-1.44685649663645,1.4179582192547
2,155,2155,-2.01225044488913,1.87137145056415
2,156,2156,-0.919061465162701,1.01203145736006
2,157,2157,-2.00146610478958,1.27509378582263
2,158,2158,-1.52846365123776,1.10486084833819
2,159,2159,-0.480051219064185,0.935337798212933
2,160,2160,-0.8367952795354,1.30504665600137
2,161,2161,-0.92631400742765,1.33173177393576
2,162,2162,-1.48028886018275,1.02605726266075
2,163,2163,-1.34061845450881,2.12739718175586
2,164,2164,-1.4897013010318,1.19298633052436
2,165,2165,-1.04295246350575,0.810832104161647
2,166,2166,-0.757203492517792,1.67036586589975
2,167,2167,-1.48620033887454,1.11004666446068
2,168,2168,-1.24751674428921,1.16991299778423
2,169,2169,-1.30605346741752,1.10784258867933
2,170,2170,-1.9076283253496,1.21114111829154
2,171,2171,-2.33920475984789,2.01542452081391
2,172,2172,-2.38473964419735,1.49441118921754
2,173,2173,-2.46160520567432,2.44927558994775
2,174,2174,-2.51759175517397,2.46075318511117
2,175,2175,-2.53422083288388,2.92066639675099
2,176,2176,-2.53556433032189,2.92763365425152
2,177,2177,-2.55670881991634,2.45762033675995
2,178,2178,-2.3773447486098,2.42351810054334
2,179,2179,-1.88281075353336,1.95015529190423
2,180,2180,-2.02941097671465,1.58422158923723
2,181,2181,-1.81092548505752,1.14518184298336
2,182,2182,-2.08858749918463,1.54662768550618
2,183,2183,-0.652918785883052,3.25409512548471
2,184,2184,-0.347411909884674,3.70188401284338
2,185,2185,-0.921284911882699,2.76937252336223
2,186,2186,-1.94479170899485,1.76486127236897
2,187,2187,-1.8787742795876,1.75395921152984
2,188,2188,-1.56137133062265,1.28166808486618
2,189,2189,-1.74854068321427,1.30043022363622
2,190,2190,-0.517349050881447,1.45810586801935
2,191,2191,-0.723985124786546,2.37279790298426
2,192,2192,-1.14053387691571,1.84821488361626
2,193,2193,-1.74036601328574,2.77045072611537
2,194,2194,-1.28519218444131,1.52699868969742
2,195,2195,-1.00095258809298,2.31450091548899
2,196,2196,-0.932801572808878,0.784040830063954
2,197,2197,-1.33419116839738,1.07613810290098
2,198,2198,-1.82994837614824,1.21561159188685
2,199,2199,-2.32261115051826,1.6314242797371
2,200,2200,-2.11833494624234,1.31537833443765
2,201,2201,-1.57562632062711,2.40749292727252
2,202,2202,-0.555561459447374,1.2678244180502
2,203,2203,-0.753469019012395,1.43878299683221
2,204,2204,-0.724852052512449,1.40342023645394
2,205,2205,-0.749713645074261,1.22600604695489
2,206,2206,-2.04679591966825,2.2449244372051
2,207,2207,-1.2590537281462,1.04755291660424
2,208,2208,-1.62753691134619,1.25346599408576
2,209,2209,-0.846175024047555,0.814107252758758
2,210,2210,-1.24686307066311,1.03519487132226
2,211,2211,-1.15136632472677,1.06710539938965
2,212,2212,-1.06798234964046,0.76770047855732
2,213,2213,-1.2561872894972,1.48234085729441
2,214,2214,-1.32121876567491,0.7940882754679
2,215,2215,-1.89078175014806,1.68891985696321
2,216,2216,-0.252498185935552,1.75613004064529
2,217,2217,-0.536051225648355,2.10964840361709
2,218,2218,-0.400951864445729,2.19373088633388
2,219,2219,-0.268641687817428,2.00027498281033
2,220,2220,-0.863515257946364,1.51482808530577
2,221,2221,-1.21348534697738,1.65771671080442
2,222,2222,-1.21803004272621,1.80587224877213
2,223,2223,-1.32057744673135,2.37232585702342
2,224,2224,-1.68063012754754,1.71978805052973
2,225,2225,-1.08710163113452,1.52096954381006
2,226,2226,-1.19101754446966,0.992284924778894
2,227,2227,-1.52031976601595,1.27523076919922
2,228,2228,-2.03002262818019,1.84634480422577
2,229,2229,-1.40870285761505,1.66431634033827
2,230,2230,-1.99643419156843,1.46319942994565
2,231,2231,-2.05325694811451,1.43252533075675
2,232,2232,-2.00900515680513,1.40083120105617
2,233,2233,-1.37515162395977,1.22179780530147
2,234,2234,-1.84930782017183,1.62401409273963
2,235,2235,-0.529421555945076,2.74855298343125
2,236,2236,-0.379580265244972,3.51662466033638
2,237,2237,-0.448384983062071,2.54541473821675
2,238,2238,-0.753777641604069,2.51045152558119
2,239,2239,-1.07847647906199,1.85311401272247
2,240,2240,-1.02467348032325,1.14244713198725
2,241,2241,-1.49710427759586,1.71758588691788
2,242,2242,-0.836443539487655,1.31340435155975
2,243,2243,-1.34653635548555,1.83046688511757
2,244,2244,-1.37284421314053,1.1085871236668
2,245,2245,-2.26015975007416,1.24899770856655
2,246,2246,-1.85317339125379,2.27266346920992
2,247,2247,-1.15118350152558,1.47161213526458
2,248,2248,-1.01258664337138,0.91408266193377
2,249,2249,-3.12142898611239,3.16977018642448
2,250,2250,-0.606996690346921,1.12237901097321
2,251,2251,-0.509535088965948,1.01543637051856
2,252,2252,-0.809569509491571,1.53329907632091
2,253,2253,-0.7730716637196,1.32389717037619
2,254,2254,-0.353824788213522,2.21301560853284
2,255,2255,0.502677122879481,2.43943262097787
2,256,2256,0.362578741413085,2.5434258421925
2,257,2257,0.0987532911861464,2.15763037057936
2,258,2258,-0.047303924437621,2.30224513475115
2,259,2259,-0.187012287933748,1.90558721410027
2,260,2260,-0.0379755494131673,2.70742373162248
2,261,2261,-2.56337105956761,1.96332848703181
2,262,2262,-1.81660737269032,1.5696905995012
2,263,2263,-1.85546527649289,1.68423238059479
2,264,2264,-1.20157243842067,2.16403016210819
2,265,2265,-1.4979952791879,2.09359525360212
2,266,2266,-1.56974416011845,3.10841982199684
2,267,2267,-1.30327240353584,1.90334077346485
2,268,2268,-1.54290072826359,3.59228381157264
2,269,2269,-1.53195050372526,1.5739014814885
2,270,2270,-1.54644914074345,1.40297696696941
2,271,2271,-1.23070019421822,1.44655818723175
2,272,2272,-1.65527973833352,1.71738895805058
2,273,2273,-1.97181404016638,2.21532007311713
2,274,2274,-1.31352061929121,1.4535108514357
2,275,2275,-1.32379908570533,1.83435091947538
2,276,2276,-0.965765890521596,1.28660325122345
2,277,2277,-0.885498735290157,1.45006512754735
2,278,2278,-0.283781859974573,1.57131139327777
2,279,2279,-1.10730239552173,1.86686017191335
2,280,2280,-1.6027021503888,1.04528796417969
2,281,2281,-1.40681029134238,1.00418165670635
2,282,2282,-1.49839850519169,0.887367782943797
2,283,2283,-0.623031313781418,1.22877886882086
2,284,2284,-1.95606872721253,1.22133181107869
2,285,2285,-1.22632481584893,1.05378052599484
2,286,2286,-1.61476736778147,1.37814974494677
2,287,2287,-1.39793354098121,1.0297517853534
2,288,2288,-0.394487223550013,2.27413014653452
2,289,2289,-0.187580630802159,3.60405912613624
2,290,2290,-0.20108500881316,2.10915651708299
2,291,2291,0.164916056352908,2.80184185349077
2,292,2292,-0.0626843100687088,2.08181008432982
2,293,2293,-0.606325168729655,2.09256337757173
2,294,2294,-0.416393554995109,1.78659520762977
2,295,2295,-0.331559772209375,2.20511443235156
2,296,2296,-0.280970342972565,2.67014679105264
2,297,2297,-0.623353046886076,2.7697828602958
2,298,2298,-0.0213509867142619,2.41793758637985
2,299,2299,-0.419066482870242,4.2170303625272
2,300,2300,-0.351507987339115,3.96847307186368
2,301,2301,-0.539232642823881,3.31991467365316
2,302,2302,0.0107152841411272,1.53032191046515
2,303,2303,-0.358279874420929,1.10432499152327
2,304,2304,-0.186442666208215,1.48071329116959
2,305,2305,-1.06760124111946,2.65975567316323
2,306,2306,-1.11238321254445,1.33241988309433
2,307,2307,-1.53524670767963,1.48392030635547
2,308,2308,-0.318587442537758,1.74933000231962
2,309,2309,-0.0795495719952738,2.21654265007309
2,310,2310,-0.112491623188663,1.95762742200614
2,311,2311,-1.50895909145859,0.808516084057382
2,312,2312,-1.48289074814124,1.33930142558062
2,313,2313,-1.08709113102043,0.948923025898689
2,314,2314,-1.13026837356978,0.984154126336071
2,315,2315,-1.18021245036086,0.788883036501005
2,316,2316,-1.06883362553258,1.0949943944124
2,317,2317,-1.07387508962284,1.1810338634332
2,318,2318,-0.997005537059358,1.13608456588094
2,319,2319,-1.43179474503717,1.29346927082424
2,320,2320,-1.80721152018785,1.66080848205815
2,321,2321,-1.95275432184875,1.67764741457567
2,322,2322,-2.15167714391456,1.24753651635639
2,323,2323,-0.334939185368445,1.41339278130807
2,324,2324,-0.344424969801572,1.46768090677947
2,325,2325,-0.753396096791633,1.26895700081701
2,326,2326,-1.37139233201056,1.61782819987239
2,327,2327,-1.87402218451361,1.63783686799648
2,328,2328,-2.23420383914107,1.5005229339923
2,329,2329,-1.80894298287491,1.15198872118398
2,330,2330,-1.52032197628124,1.90214333182312
2,331,2331,-1.49827799240329,1.78329287454041
2,332,2332,-1.31141452428978,1.3306880837487
2,333,2333,-0.759856458192196,2.53949369078889
2,334,2334,-1.21378318167784,2.16596490015313
2,335,2335,-1.22214153455396,2.39063915426301
2,336,2336,-1.79672899543812,2.20097117600541
2,337,2337,-1.4524782659956,1.58692199737973
2,338,2338,-1.23733068765283,1.48788056801455
2,339,2339,-1.29356038354253,2.09007288585605
2,340,2340,-0.632074780320724,1.67032533933715
2,341,2341,-1.47306076394454,0.901061224274852
2,342,2342,-1.79571828658397,1.35750241109974
2,343,2343,-1.95685687311422,1.27242322036915
2,344,2344,-0.948557931958297,1.22159777975945
2,345,2345,-1.04369829082459,2.24527711880498
2,346,2346,-1.75702932692656,1.94631076647344
2,347,2347,-1.84732508490149,1.86531958811569
2,348,2348,-0.618387239671053,1.34372816593305
2,349,2349,-1.74835114598347,3.31834139212569
2,350,2350,-1.45625511987078,2.29732093208701
2,351,2351,-1.48881758495632,2.10069083411584
2,352,2352,-1.01064668627474,1.8049359337491
2,353,2353,-1.76456713775391,2.26321582751746
2,354,2354,-1.79117404879408,2.24640659694865
2,355,2355,-0.709191091608512,1.44932264953882
2,356,2356,-1.042447120611,1.21262874062438
2,357,2357,-1.68591727687255,1.45431179363659
2,358,2358,-1.61823399776029,1.31975831889215
2,359,2359,-0.347581633534149,1.09872519006708
2,360,2360,-0.734188990490705,1.79306900301923
2,361,2361,-0.401820773061492,1.81893445408858
2,362,2362,-0.369294538182397,2.15003568357463
2,363,2363,-0.66187825964601,2.26906914559691
2,364,2364,-1.22710936628479,1.97013022051116
2,365,2365,-1.21666298847824,2.30458757378296
2,366,2366,-1.19311047997234,0.954290750494865
2,367,2367,-1.14902733642551,1.28204994308993
2,368,2368,-1.21381743945013,1.10090852542898
2,369,2369,-1.19235905369422,1.43347533705235
2,370,2370,-0.420972187377567,1.86400921545719
2,371,2371,-0.635293474709929,2.31607233259021
2,372,2372,-1.60930992196847,1.32233537453304
2,373,2373,-1.31420854291558,1.35797251512975
2,374,2374,-1.47960147917452,2.1090125161933
2,375,2375,-1.18770078077553,0.81670081798424
2,376,2376,-1.09055320584438,1.14274105498124
2,377,2377,-2.10777505387288,1.77943349853613
2,378,2378,-1.62588999734536,2.34119067040132
2,379,2379,-1.23447599931155,2.04277962349073
2,380,2380,-1.11085783030266,1.5824863111733
2,381,2381,-1.11854264312326,1.07038772104995
2,382,2382,-1.0969025754578,1.60244241478924
2,383,2383,-1.03206462350572,1.68651565625673
2,384,2384,-0.792485727029768,2.10046593707965
2,385,2385,-0.864893776343829,2.09295704832954
2,386,2386,-1.64422172458698,2.01617022311927
2,387,2387,-0.96609030700346,1.93504513686612
2,388,2388,-0.893231775729444,2.31264873470692
2,389,2389,-0.507424840808425,1.75630369141619
2,390,2390,-2.13392520421819,1.25564450211268
2,391,2391,-2.14650977134977,1.23769329664572
2,392,2392,-1.46021974431554,1.5739748878108
2,393,2393,-2.04555234668177,1.77257555333044
2,394,2394,-1.3919712661593,1.84530274385332
2,395,2395,-1.4698540883115,2.0714430877069
2,396,2396,-1.3610514646403,2.32845529176187
2,397,2397,-1.01683204956641,2.53845007054591
2,398,2398,-1.04409377544842,2.73163093102349
2,399,2399,-0.951721669727646,1.79437253254314
2,400,2400,-1.18233387816672,1.47562562555242
2,401,2401,-1.21576531564345,1.35462674657454
2,402,2402,-1.29188592674345,1.33267966283309
2,403,2403,-1.19869500186269,1.24144852231137
2,404,2404,-1.28854484629389,1.78951122388257
2,405,2405,-1.14744860034397,1.80008024779474
2,406,2406,-1.95038269081029,1.15736495296274
2,407,2407,-1.58641633629016,3.066827219352
2,408,2408,-1.53470096038656,0.866381108237329
2,409,2409,-1.76568906565852,1.23621345276542
2,410,2410,-1.51720333336961,0.844849283213114
2,411,2411,-2.46548215491595,1.49238580898555
2,412,2412,-1.98984574578313,1.37035830916375
2,413,2413,-3.05396197208378,1.64008562744097
2,414,2414,-1.17086884304698,0.736149705644397
2,415,2415,-1.25693078956129,1.39605229349665
2,416,2416,-0.766210557409572,1.46396772954352
2,417,2417,-1.11945733911009,1.5317393109836
2,418,2418,-1.20531666429809,1.34382970882844
2,419,2419,-0.894522165946973,1.04745918010781
2,420,2420,-1.82381552170711,1.38558082096178
2,421,2421,-1.51637194359542,1.42661189008007
2,422,2422,-2.0852699856429,2.5059458638129
2,423,2423,-2.66171954768943,2.68173712739204
2,424,2424,-1.95408237796112,2.03753440502611
2,425,2425,-1.71749340497228,1.72867904934393
2,426,2426,-1.67786475281113,1.58018586396816
2,427,2427,-1.69539056453808,1.50156633879889
2,428,2428,-1.6716761382328,1.43153829711191
2,429,2429,-1.55979426705924,1.14841520120829
2,430,2430,-2.04315909011579,1.80083965735757
2,431,2431,-2.28408234073627,1.93715546561491
2,432,2432,-1.19287969879476,1.1679228481352
2,433,2433,-1.52592872579898,1.84534698187015
2,434,2434,-1.27730934217007,1.5378559298587
2,435,2435,-1.6711002767004,2.18617171501806
2,436,2436,-1.24050380370039,1.88646160367564
2,437,2437,-0.193923633193889,3.2416423497378
2,438,2438,-0.187729337474608,3.49749334745051
2,439,2439,-0.224966947448941,3.68018032752226
2,440,2440,-0.354385089253405,2.81993803454217
2,441,2441,-0.482876945219226,2.4581995209771
2,442,2442,-0.635998767999149,2.43068135852251
2,443,2443,-1.47339602683998,1.47516971486201
2,444,2444,-0.931692182380173,1.03668614617629
2,445,2445,-1.71732925226848,1.02681560924033
2,446,2446,-1.11792859748494,0.945540608753565
2,447,2447,-0.718136954717208,1.29097624879649
2,448,2448,-1.34527544775199,1.05671811032827
2,449,2449,-1.19698907543567,1.25234912664769
2,450,2450,-0.963283015542042,1.99698772307521
2,451,2451,-1.54005301462768,2.33409649625046
2,452,2452,-0.97144929323084,1.10275023844859
2,453,2453,-1.21440137657558,1.285798121465
2,454,2454,-1.68834265180695,2.68611220296527
2,455,2455,-1.20364740795395,1.41998472063501
2,456,2456,-1.39918304246131,1.65147175287911
2,457,2457,-1.20650181031309,1.44851052052083
2,458,2458,-1.64678094894676,2.49910857773565
2,459,2459,-2.00925924195425,2.92671098945458
2,460,2460,-1.63390260732304,2.53126629538467
2,461,2461,-1.85754977228262,2.71884774714789
2,462,2462,-1.64331903416067,1.14990430625703
2,463,2463,-1.63403686367504,1.17334942985111
2,464,2464,-2.02410621599096,1.56687788419568
2,465,2465,-1.70195431218293,1.11554668355944
2,466,2466,-1.29741219859724,0.864914102204184
2,467,2467,-1.42280607450243,1.78066175518424
2,468,2468,-1.71286081564974,1.96739715351391
2,469,2469,-1.89810502132419,1.75877289679078
2,470,2470,-2.1544717362654,1.76500964962526
2,471,2471,-0.635455823326786,1.32591420170787
2,472,2472,-1.88380154893491,1.64601735814421
2,473,2473,-2.04749015985719,1.9776150040747
2,474,2474,-2.13059414854629,3.70950645946533
2,475,2475,-1.54288515871991,2.34486773588927
2,476,2476,-1.23123110709002,1.39000366190524
2,477,2477,-1.51155596055281,3.19812564360675
2,478,2478,-1.16976756933501,2.32123023592695
2,479,2479,-1.33575492455602,3.56168829419891
2,480,2480,-0.826762133030336,1.61502625126393
2,481,2481,-0.950037231025636,1.41903102709357
2,482,2482,-1.1136666944927,3.70348252858377
2,483,2483,-0.763385523259931,2.30561135381173
2,484,2484,-1.95986795039454,1.01591482574922
2,485,2485,-1.39463870509544,1.34758478895479
2,486,2486,-1.04347901631697,1.49809519076587
2,487,2487,-1.04389969264271,1.53397126896678
2,488,2488,-1.55825474808311,1.11588874389943
2,489,2489,-1.0407130939335,1.03593603540404
2,490,2490,-2.02204207256697,1.65030758250978
2,491,2491,-1.04993914729114,1.46201808994113
2,492,2492,-1.3188568662737,1.08136256942985
2,493,2493,-1.29864203315024,1.06496231445538
2,494,2494,-1.00784333518984,0.566263215359953
2,495,2495,-2.77288398363306,2.94132299753161
2,496,2496,-1.11002632325334,0.460214066881911
2,497,2497,-0.965073892095441,0.963133996979088
2,498,2498,-0.917131769547037,0.811124781640306
2,499,2499,-0.992457896248503,1.06331740006125
2,500,2500,-0.656648857270989,0.879698952389592
2,501,2501,-0.982844060486375,2.06543384807183
2,502,2502,-1.22190290035889,1.25461563646964
2,503,2503,-1.17484838730104,1.78585063505309
2,504,2504,-1.3934264009125,1.69937670032623
